0.0974291	0.0183353
0.097338	0.0182948
0.0970652	0.0181738
0.0966116	0.0179728
0.0959789	0.017693
0.0951695	0.0173362
0.0941864	0.0169044
0.0930331	0.0164001
0.0917141	0.0158261
0.0902342	0.0151856
0.0885991	0.0144823
0.0868148	0.0137198
0.0848881	0.0129023
0.0828263	0.0120341
0.0806372	0.0111198
0.0783291	0.010164
0.0759108	0.00917186
0.0733914	0.00814842
0.0707806	0.00709903
0.0680883	0.00602921
0.0653247	0.00494462
0.0625001	0.00385108
0.0596254	0.00275456
0.0567114	0.00166114
0.0537689	0.000576955
0.0508092	-0.000491786
0.0478433	-0.00153889
0.0448823	-0.00255822
0.0419374	-0.00354374
0.0390196	-0.00448961
0.0361399	-0.00539023
0.0333091	-0.00624031
0.030538	-0.00703492
0.0278372	-0.00776957
0.025217	-0.00844027
0.0226874	-0.00904354
0.0202584	-0.00957644
0.0179394	-0.0100366
0.0157395	-0.0104223
0.0136676	-0.0107321
0.0117319	-0.0109654
0.00994031	-0.0111218
0.00830004	-0.0112016
0.00681782	-0.0112051
0.0054997	-0.011133
0.00435105	-0.0109863
0.00337652	-0.0107659
0.00258002	-0.0104729
0.00196463	-0.0101083
0.00153264	-0.00967294
0.00128547	-0.00916764
0.00122802	-0.00860807
0.00136443	-0.00801012
0.00169389	-0.00737521
0.00221495	-0.00670531
0.0029255	-0.0060029
0.00382278	-0.00527092
0.00490339	-0.00451267
0.00616322	-0.00373176
0.00759751	-0.002932
0.00920082	-0.0021173
0.010967	-0.00129163
0.0128894	-0.000458876
0.0149604	0.000377209
0.0171719	0.00121306
0.0195153	0.00204537
0.0219812	0.00287111
0.0245598	0.00368758
0.0272405	0.00449238
0.0300126	0.00528345
0.0328647	0.006059
0.035785	0.00681756
0.0387616	0.00755785
0.0417822	0.00827883
0.0448343	0.00897961
0.0479053	0.00965943
0.0509825	0.0103176
0.0540532	0.0109535
0.0571046	0.0115666
0.0601243	0.0121563
0.0630999	0.0127219
0.066019	0.0132629
0.0688698	0.0137788
0.0716406	0.0142689
0.0743201	0.0147326
0.0768972	0.0151694
0.0793616	0.0155789
0.0817031	0.0159606
0.0839121	0.0163141
0.0859797	0.0166392
0.0878972	0.0169357
0.089657	0.0172035
0.0912517	0.0174425
0.0926747	0.0176529
0.0939202	0.0178348
0.094983	0.0179882
0.0958587	0.0181135
0.0965435	0.0182107
0.0970348	0.0182799
0.0973304	0.0183215
0.0974291	0.0183353
