0.402776	-0.915298
0.402517	-0.915413
0.402001	-0.915639
0.401235	-0.915975
0.400227	-0.916416
0.398989	-0.916956
0.397534	-0.917587
0.395874	-0.918305
0.394023	-0.9191
0.391994	-0.919968
0.389795	-0.920901
0.387436	-0.921897
0.38492	-0.92295
0.382245	-0.924061
0.379406	-0.92523
0.376392	-0.926461
0.373184	-0.927757
0.369758	-0.929128
0.366085	-0.930581
0.362127	-0.932129
0.357842	-0.933782
0.353182	-0.935555
0.348094	-0.93746
0.342521	-0.93951
0.336402	-0.941719
0.329671	-0.944096
0.32226	-0.946651
0.314098	-0.949391
0.305109	-0.952317
0.295214	-0.955431
0.284324	-0.958728
0.272345	-0.9622
0.259163	-0.965833
0.24465	-0.969611
0.228643	-0.97351
0.210939	-0.977499
0.191272	-0.981537
0.169289	-0.985566
0.144505	-0.989504
0.116252	-0.99322
0.0835814	-0.996501
0.0451338	-0.998981
-0.00108064	-0.999999
-0.058017	-0.998316
-0.130106	-0.9915
-0.223911	-0.97461
-0.348455	-0.937325
-0.512702	-0.858567
-0.712249	-0.701927
-0.899794	-0.436316
-0.995115	-0.0987184
-0.974184	0.225757
-0.886029	0.46363
-0.787229	0.616661
-0.700577	0.713577
-0.629458	0.777035
-0.571579	0.820547
-0.523932	0.85176
-0.484009	0.875063
-0.449942	0.893058
-0.42038	0.907348
-0.394356	0.918958
-0.371173	0.928564
-0.350328	0.936627
-0.331454	0.943471
-0.314278	0.949331
-0.298596	0.95438
-0.28425	0.95875
-0.271115	0.962547
-0.259088	0.965854
-0.248083	0.968739
-0.23802	0.97126
-0.228828	0.973467
-0.220438	0.975401
-0.212786	0.977099
-0.205805	0.978593
-0.199434	0.979911
-0.193612	0.981078
-0.188279	0.982116
-0.18338	0.983042
-0.178863	0.983874
-0.174681	0.984625
-0.170789	0.985308
-0.167153	0.985931
-0.16374	0.986503
-0.160528	0.987031
-0.157497	0.98752
-0.154636	0.987972
-0.15194	0.98839
-0.149409	0.988776
-0.147047	0.98913
-0.144863	0.989452
-0.14287	0.989742
-0.14108	0.989998
-0.139509	0.990221
-0.138172	0.990408
-0.137082	0.99056
-0.136254	0.990674
-0.135695	0.990751
-0.135414	0.990789
